Freq.	V(wyjscie)
1.95100261999414e+004	(5.89235427452958e+001dB,-8.51675462889193e+000°)
1.96457291637830e+004	(5.89214154374768e+001dB,-8.74940173771147e+000°)
1.97823760163825e+004	(5.89192566369244e+001dB,-8.98240091308410e+000°)
1.99199733230052e+004	(5.89170659873797e+001dB,-9.21576338402397e+000°)
2.00585276945819e+004	(5.89148431260518e+001dB,-9.44950036960485e+000°)
2.01980457880256e+004	(5.89125876835917e+001dB,-9.68362307949084e+000°)
2.03385343065522e+004	(5.89102992840645e+001dB,-9.91814271445731e+000°)
2.04800000000017e+004	(5.89079775449199e+001dB,-1.01530704669021e+001°)
2.06224496651633e+004	(5.89056220769613e+001dB,-1.03884175213469e+001°)
2.07658901461015e+004	(5.89032324843135e+001dB,-1.06241950549290e+001°)
2.09103283344850e+004	(5.89008083643886e+001dB,-1.08604142378835e+001°)
2.10557711699180e+004	(5.88983493078506e+001dB,-1.10970862340149e+001°)
2.12022256402732e+004	(5.88958548985787e+001dB,-1.13342222011600e+001°)
2.13496987820279e+004	(5.88933247136293e+001dB,-1.15718332916404e+001°)
2.14981976806022e+004	(5.88907583231957e+001dB,-1.18099306527052e+001°)
2.16477294706989e+004	(5.88881552905680e+001dB,-1.20485254269642e+001°)
2.17983013366466e+004	(5.88855151720901e+001dB,-1.22876287528110e+001°)
2.19499205127451e+004	(5.88828375171163e+001dB,-1.25272517648363e+001°)
2.21025942836125e+004	(5.88801218679664e+001dB,-1.27674055942317e+001°)
2.22563299845355e+004	(5.88773677598792e+001dB,-1.30081013691829e+001°)
2.24111350018218e+004	(5.88745747209653e+001dB,-1.32493502152537e+001°)
2.25670167731549e+004	(5.88717422721581e+001dB,-1.34911632557598e+001°)
2.27239827879514e+004	(5.88688699271638e+001dB,-1.37335516121324e+001°)
2.28820405877210e+004	(5.88659571924105e+001dB,-1.39765264042725e+001°)
2.30411977664287e+004	(5.88630035669955e+001dB,-1.42200987508942e+001°)
2.32014619708599e+004	(5.88600085426316e+001dB,-1.44642797698591e+001°)
2.33628409009873e+004	(5.88569716035930e+001dB,-1.47090805784996e+001°)
2.35253423103412e+004	(5.88538922266585e+001dB,-1.49545122939327e+001°)
2.36889740063823e+004	(5.88507698810557e+001dB,-1.52005860333637e+001°)
2.38537438508760e+004	(5.88476040284018e+001dB,-1.54473129143791e+001°)
2.40196597602709e+004	(5.88443941226451e+001dB,-1.56947040552299e+001°)
2.41867297060788e+004	(5.88411396100047e+001dB,-1.59427705751046e+001°)
2.43549617152578e+004	(5.88378399289090e+001dB,-1.61915235943913e+001°)
2.45243638705977e+004	(5.88344945099338e+001dB,-1.64409742349302e+001°)
2.46949443111088e+004	(5.88311027757384e+001dB,-1.66911336202552e+001°)
2.48667112324127e+004	(5.88276641410020e+001dB,-1.69420128758251e+001°)
2.50396728871357e+004	(5.88241780123578e+001dB,-1.71936231292447e+001°)
2.52138375853060e+004	(5.88206437883272e+001dB,-1.74459755104747e+001°)
2.53892136947526e+004	(5.88170608592526e+001dB,-1.76990811520313e+001°)
2.55658096415072e+004	(5.88134286072287e+001dB,-1.79529511891754e+001°)
2.57436339102092e+004	(5.88097464060346e+001dB,-1.82075967600908e+001°)
2.59226950445135e+004	(5.88060136210627e+001dB,-1.84630290060512e+001°)
2.61030016475007e+004	(5.88022296092488e+001dB,-1.87192590715775e+001°)
2.62845623820905e+004	(5.87983937190002e+001dB,-1.89762981045826e+001°)
2.64673859714581e+004	(5.87945052901232e+001dB,-1.92341572565069e+001°)
2.66514811994531e+004	(5.87905636537499e+001dB,-1.94928476824414e+001°)
2.68368569110216e+004	(5.87865681322640e+001dB,-1.97523805412405e+001°)
2.70235220126312e+004	(5.87825180392264e+001dB,-2.00127669956233e+001°)
2.72114854726989e+004	(5.87784126792989e+001dB,-2.02740182122637e+001°)
2.74007563220219e+004	(5.87742513481685e+001dB,-2.05361453618692e+001°)
2.75913436542117e+004	(5.87700333324702e+001dB,-2.07991596192483e+001°)
2.77832566261307e+004	(5.87657579097087e+001dB,-2.10630721633666e+001°)
2.79765044583324e+004	(5.87614243481810e+001dB,-2.13278941773909e+001°)
2.81710964355044e+004	(5.87570319068962e+001dB,-2.15936368487223e+001°)
2.83670419069142e+004	(5.87525798354964e+001dB,-2.18603113690171e+001°)
2.85643502868587e+004	(5.87480673741763e+001dB,-2.21279289341962e+001°)
2.87630310551166e+004	(5.87434937536021e+001dB,-2.23965007444426e+001°)
2.89630937574035e+004	(5.87388581948298e+001dB,-2.26660380041872e+001°)
2.91645480058305e+004	(5.87341599092236e+001dB,-2.29365519220818e+001°)
2.93674034793667e+004	(5.87293980983727e+001dB,-2.32080537109611e+001°)
2.95716699243033e+004	(5.87245719540087e+001dB,-2.34805545877920e+001°)
2.97773571547225e+004	(5.87196806579214e+001dB,-2.37540657736101e+001°)
2.99844750529690e+004	(5.87147233818752e+001dB,-2.40285984934453e+001°)
3.01930335701244e+004	(5.87096992875244e+001dB,-2.43041639762334e+001°)
3.04030427264856e+004	(5.87046075263281e+001dB,-2.45807734547164e+001°)
3.06145126120462e+004	(5.86994472394652e+001dB,-2.48584381653296e+001°)
3.08274533869813e+004	(5.86942175577484e+001dB,-2.51371693480761e+001°)
3.10418752821356e+004	(5.86889176015381e+001dB,-2.54169782463891e+001°)
3.12577885995150e+004	(5.86835464806565e+001dB,-2.56978761069804e+001°)
3.14752037127812e+004	(5.86781032943002e+001dB,-2.59798741796772e+001°)
3.16941310677509e+004	(5.86725871309541e+001dB,-2.62629837172448e+001°)
3.19145811828968e+004	(5.86669970683038e+001dB,-2.65472159751968e+001°)
3.21365646498537e+004	(5.86613321731482e+001dB,-2.68325822115925e+001°)
3.23600921339267e+004	(5.86555915013123e+001dB,-2.71190936868202e+001°)
3.25851743746043e+004	(5.86497740975592e+001dB,-2.74067616633681e+001°)
3.28118221860738e+004	(5.86438789955025e+001dB,-2.76955974055810e+001°)
3.30400464577412e+004	(5.86379052175185e+001dB,-2.79856121794044e+001°)
3.32698581547543e+004	(5.86318517746579e+001dB,-2.82768172521147e+001°)
3.35012683185296e+004	(5.86257176665584e+001dB,-2.85692238920354e+001°)
3.37342880672828e+004	(5.86195018813564e+001dB,-2.88628433682404e+001°)
3.39689285965625e+004	(5.86132033955991e+001dB,-2.91576869502429e+001°)
3.42052011797890e+004	(5.86068211741568e+001dB,-2.94537659076714e+001°)
3.44431171687952e+004	(5.86003541701353e+001dB,-2.97510915099307e+001°)
3.46826879943722e+004	(5.85938013247881e+001dB,-3.00496750258497e+001°)
3.49239251668186e+004	(5.85871615674290e+001dB,-3.03495277233155e+001°)
3.51668402764935e+004	(5.85804338153454e+001dB,-3.06506608688928e+001°)
3.54114449943733e+004	(5.85736169737107e+001dB,-3.09530857274292e+001°)
3.56577510726124e+004	(5.85667099354983e+001dB,-3.12568135616474e+001°)
3.59057703451080e+004	(5.85597115813951e+001dB,-3.15618556317218e+001°)
3.61555147280684e+004	(5.85526207797153e+001dB,-3.18682231948423e+001°)
3.64069962205859e+004	(5.85454363863154e+001dB,-3.21759275047625e+001°)
3.66602269052130e+004	(5.85381572445090e+001dB,-3.24849798113347e+001°)
3.69152189485429e+004	(5.85307821849819e+001dB,-3.27953913600300e+001°)
3.71719846017942e+004	(5.85233100257085e+001dB,-3.31071733914444e+001°)
3.74305362013996e+004	(5.85157395718683e+001dB,-3.34203371407900e+001°)
3.76908861695982e+004	(5.85080696157628e+001dB,-3.37348938373726e+001°)
3.79530470150330e+004	(5.85002989367337e+001dB,-3.40508547040543e+001°)
3.82170313333510e+004	(5.84924263010809e+001dB,-3.43682309567017e+001°)
3.84828518078094e+004	(5.84844504619827e+001dB,-3.46870338036204e+001°)
3.87505212098839e+004	(5.84763701594150e+001dB,-3.50072744449744e+001°)
3.90200523998832e+004	(5.84681841200727e+001dB,-3.53289640721911e+001°)
3.92914583275663e+004	(5.84598910572913e+001dB,-3.56521138673526e+001°)
3.95647520327652e+004	(5.84514896709702e+001dB,-3.59767350025722e+001°)
3.98399466460108e+004	(5.84429786474956e+001dB,-3.63028386393564e+001°)
4.01170553891641e+004	(5.84343566596663e+001dB,-3.66304359279534e+001°)
4.03960915760516e+004	(5.84256223666187e+001dB,-3.69595380066864e+001°)
4.06770686131046e+004	(5.84167744137544e+001dB,-3.72901560012738e+001°)
4.09600000000037e+004	(5.84078114326682e+001dB,-3.76223010241341e+001°)
4.12448993303269e+004	(5.83987320410777e+001dB,-3.79559841736782e+001°)
4.15317802922033e+004	(5.83895348427540e+001dB,-3.82912165335865e+001°)
4.18206566689704e+004	(5.83802184274535e+001dB,-3.86280091720727e+001°)
4.21115423398363e+004	(5.83707813708519e+001dB,-3.89663731411339e+001°)
4.24044512805467e+004	(5.83612222344790e+001dB,-3.93063194757870e+001°)
4.26993975640562e+004	(5.83515395656548e+001dB,-3.96478591932913e+001°)
4.29963953612047e+004	(5.83417318974282e+001dB,-3.99910032923582e+001°)
4.32954589413981e+004	(5.83317977485159e+001dB,-4.03357627523468e+001°)
4.35966026732936e+004	(5.83217356232442e+001dB,-4.06821485324476e+001°)
4.38998410254906e+004	(5.83115440114919e+001dB,-4.10301715708519e+001°)
4.42051885672254e+004	(5.83012213886350e+001dB,-4.13798427839096e+001°)
4.45126599690714e+004	(5.82907662154934e+001dB,-4.17311730652733e+001°)
4.48222700036440e+004	(5.82801769382797e+001dB,-4.20841732850310e+001°)
4.51340335463101e+004	(5.82694519885492e+001dB,-4.24388542888255e+001°)
4.54479655759031e+004	(5.82585897831529e+001dB,-4.27952268969632e+001°)
4.57640811754423e+004	(5.82475887241916e+001dB,-4.31533019035095e+001°)
4.60823955328578e+004	(5.82364471989730e+001dB,-4.35130900753740e+001°)
4.64029239417202e+004	(5.82251635799703e+001dB,-4.38746021513840e+001°)
4.67256818019749e+004	(5.82137362247833e+001dB,-4.42378488413463e+001°)
4.70506846206829e+004	(5.82021634761018e+001dB,-4.46028408250998e+001°)
4.73779480127649e+004	(5.81904436616715e+001dB,-4.49695887515560e+001°)
4.77074877017523e+004	(5.81785750942617e+001dB,-4.53381032377310e+001°)
4.80393195205422e+004	(5.81665560716365e+001dB,-4.57083948677660e+001°)
4.83734594121580e+004	(5.81543848765270e+001dB,-4.60804741919401e+001°)
4.87099234305159e+004	(5.81420597766079e+001dB,-4.64543517256729e+001°)
4.90487277411958e+004	(5.81295790244752e+001dB,-4.68300379485188e+001°)
4.93898886222181e+004	(5.81169408576273e+001dB,-4.72075433031526e+001°)
4.97334224648257e+004	(5.81041434984484e+001dB,-4.75868781943481e+001°)
5.00793457742717e+004	(5.80911851541956e+001dB,-4.79680529879481e+001°)
5.04276751706124e+004	(5.80780640169873e+001dB,-4.83510780098284e+001°)
5.07784273895056e+004	(5.80647782637961e+001dB,-4.87359635448541e+001°)
5.11316192830147e+004	(5.80513260564435e+001dB,-4.91227198358310e+001°)
5.14872678204188e+004	(5.80377055415980e+001dB,-4.95113570824502e+001°)
5.18453900890275e+004	(5.80239148507762e+001dB,-4.99018854402288e+001°)
5.22060032950018e+004	(5.80099521003468e+001dB,-5.02943150194447e+001°)
5.25691247641814e+004	(5.79958153915383e+001dB,-5.06886558840685e+001°)
5.29347719429166e+004	(5.79815028104488e+001dB,-5.10849180506913e+001°)
5.33029623989065e+004	(5.79670124280601e+001dB,-5.14831114874495e+001°)
5.36737138220435e+004	(5.79523423002540e+001dB,-5.18832461129479e+001°)
5.40470440252628e+004	(5.79374904678330e+001dB,-5.22853317951803e+001°)
5.44229709453982e+004	(5.79224549565433e+001dB,-5.26893783504499e+001°)
5.48015126440442e+004	(5.79072337771017e+001dB,-5.30953955422883e+001°)
5.51826873084238e+004	(5.78918249252256e+001dB,-5.35033930803758e+001°)
5.55665132522618e+004	(5.78762263816667e+001dB,-5.39133806194618e+001°)
5.59530089166653e+004	(5.78604361122476e+001dB,-5.43253677582874e+001°)
5.63421928710092e+004	(5.78444520679025e+001dB,-5.47393640385100e+001°)
5.67340838138288e+004	(5.78282721847208e+001dB,-5.51553789436312e+001°)
5.71287005737179e+004	(5.78118943839946e+001dB,-5.55734218979287e+001°)
5.75260621102337e+004	(5.77953165722695e+001dB,-5.59935022653926e+001°)
5.79261875148074e+004	(5.77785366413986e+001dB,-5.64156293486675e+001°)
5.83290960116615e+004	(5.77615524686007e+001dB,-5.68398123880003e+001°)
5.87348069587338e+004	(5.77443619165216e+001dB,-5.72660605601957e+001°)
5.91433398486070e+004	(5.77269628332988e+001dB,-5.76943829775794e+001°)
5.95547143094455e+004	(5.77093530526300e+001dB,-5.81247886869701e+001°)
5.99689501059384e+004	(5.76915303938448e+001dB,-5.85572866686611e+001°)
6.03860671402492e+004	(5.76734926619804e+001dB,-5.89918858354128e+001°)
6.08060854529716e+004	(5.76552376478603e+001dB,-5.94285950314566e+001°)
6.12290252240928e+004	(5.76367631281764e+001dB,-5.98674230315108e+001°)
6.16549067739631e+004	(5.76180668655750e+001dB,-6.03083785398106e+001°)
6.20837505642718e+004	(5.75991466087460e+001dB,-6.07514701891522e+001°)
6.25155771990304e+004	(5.75800000925151e+001dB,-6.11967065399517e+001°)
6.29504074255629e+004	(5.75606250379399e+001dB,-6.16440960793209e+001°)
6.33882621355023e+004	(5.75410191524088e+001dB,-6.20936472201604e+001°)
6.38291623657942e+004	(5.75211801297435e+001dB,-6.25453683002705e+001°)
6.42731292997079e+004	(5.75011056503043e+001dB,-6.29992675814818e+001°)
6.47201842678540e+004	(5.74807933810988e+001dB,-6.34553532488062e+001°)
6.51703487492091e+004	(5.74602409758938e+001dB,-6.39136334096092e+001°)
6.56236443721481e+004	(5.74394460753292e+001dB,-6.43741160928040e+001°)
6.60800929154829e+004	(5.74184063070360e+001dB,-6.48368092480703e+001°)
6.65397163095091e+004	(5.73971192857564e+001dB,-6.53017207450968e+001°)
6.70025366370598e+004	(5.73755826134667e+001dB,-6.57688583728492e+001°)
6.74685761345660e+004	(5.73537938795028e+001dB,-6.62382298388655e+001°)
6.79378571931255e+004	(5.73317506606881e+001dB,-6.67098427685783e+001°)
6.84104023595785e+004	(5.73094505214639e+001dB,-6.71837047046665e+001°)
6.88862343375909e+004	(5.72868910140219e+001dB,-6.76598231064365e+001°)
6.93653759887449e+004	(5.72640696784389e+001dB,-6.81382053492343e+001°)
6.98478503336377e+004	(5.72409840428134e+001dB,-6.86188587238899e+001°)
7.03336805529875e+004	(5.72176316234038e+001dB,-6.91017904361941e+001°)
7.08228899887471e+004	(5.71940099247685e+001dB,-6.95870076064105e+001°)
7.13155021452253e+004	(5.71701164399077e+001dB,-7.00745172688210e+001°)
7.18115406902165e+004	(5.71459486504057e+001dB,-7.05643263713092e+001°)
7.23110294561374e+004	(5.71215040265751e+001dB,-7.10564417749792e+001°)
7.28139924411724e+004	(5.70967800276017e+001dB,-7.15508702538144e+001°)
7.33204538104265e+004	(5.70717741016896e+001dB,-7.20476184943734e+001°)
7.38304378970863e+004	(5.70464836862078e+001dB,-7.25466930955278e+001°)
7.43439692035890e+004	(5.70209062078361e+001dB,-7.30481005682401e+001°)
7.48610724027997e+004	(5.69950390827116e+001dB,-7.35518473353835e+001°)
7.53817723391970e+004	(5.69688797165749e+001dB,-7.40579397316045e+001°)
7.59060940300665e+004	(5.69424255049159e+001dB,-7.45663840032300e+001°)
7.64340626667026e+004	(5.69156738331185e+001dB,-7.50771863082178e+001°)
7.69657036156193e+004	(5.68886220766050e+001dB,-7.55903527161530e+001°)
7.75010424197683e+004	(5.68612676009788e+001dB,-7.61058892082905e+001°)
7.80401047997669e+004	(5.68336077621654e+001dB,-7.66238016776437e+001°)
7.85829166551333e+004	(5.68056399065521e+001dB,-7.71440959291213e+001°)
7.91295040655310e+004	(5.67773613711251e+001dB,-7.76667776797121e+001°)
7.96798932920221e+004	(5.67487694836043e+001dB,-7.81918525587173e+001°)
8.02341107783288e+004	(5.67198615625748e+001dB,-7.87193261080341e+001°)
8.07921831521038e+004	(5.66906349176164e+001dB,-7.92492037824865e+001°)
8.13541372262099e+004	(5.66610868494282e+001dB,-7.97814909502079e+001°)
8.19200000000080e+004	(5.66312146499503e+001dB,-8.03161928930730e+001°)
8.24897986606544e+004	(5.66010156024807e+001dB,-8.08533148071810e+001°)
8.30635605844073e+004	(5.65704869817879e+001dB,-8.13928618033891e+001°)
8.36413133379414e+004	(5.65396260542183e+001dB,-8.19348389078973e+001°)
8.42230846796732e+004	(5.65084300777982e+001dB,-8.24792510628840e+001°)
8.48089025610939e+004	(5.64768963023297e+001dB,-8.30261031271924e+001°)
8.53987951281130e+004	(5.64450219694811e+001dB,-8.35753998770681e+001°)
8.59927907224101e+004	(5.64128043128692e+001dB,-8.41271460069471e+001°)
8.65909178827967e+004	(5.63802405581360e+001dB,-8.46813461302941e+001°)
8.71932053465878e+004	(5.63473279230167e+001dB,-8.52380047804906e+001°)
8.77996820509817e+004	(5.63140636173999e+001dB,-8.57971264117727e+001°)
8.84103771344513e+004	(5.62804448433796e+001dB,-8.63587154002170e+001°)
8.90253199381434e+004	(5.62464687952975e+001dB,-8.69227760447755e+001°)
8.96445400072886e+004	(5.62121326597762e+001dB,-8.74893125683565e+001°)
9.02680670926208e+004	(5.61774336157427e+001dB,-8.80583291189528e+001°)
9.08959311518068e+004	(5.61423688344403e+001dB,-8.86298297708139e+001°)
9.15281623508853e+004	(5.61069354794308e+001dB,-8.92038185256628e+001°)
9.21647910657163e+004	(5.60711307065838e+001dB,-8.97802993139552e+001°)
9.28058478834410e+004	(5.60349516640550e+001dB,-9.03592759961787e+001°)
9.34513636039505e+004	(5.59983954922513e+001dB,-9.09407523641929e+001°)
9.41013692413664e+004	(5.59614593237828e+001dB,-9.15247321426052e+001°)
9.47558960255305e+004	(5.59241402834012e+001dB,-9.21112189901832e+001°)
9.54149754035054e+004	(5.58864354879238e+001dB,-9.27002165013004e+001°)
9.60786390410850e+004	(5.58483420461427e+001dB,-9.32917282074116e+001°)
9.67469188243167e+004	(5.58098570587188e+001dB,-9.38857575785587e+001°)
9.74198468610326e+004	(5.57709776180597e+001dB,-9.44823080249012e+001°)
9.80974554823924e+004	(5.57317008081814e+001dB,-9.50813828982696e+001°)
9.87797772444369e+004	(5.56920237045522e+001dB,-9.56829854937394e+001°)
9.94668449296521e+004	(5.56519433739199e+001dB,-9.62871190512211e+001°)
1.00158691548544e+005	(5.56114568741204e+001dB,-9.68937867570644e+001°)
1.00855350341226e+005	(5.55705612538676e+001dB,-9.75029917456716e+001°)
1.01556854779012e+005	(5.55292535525240e+001dB,-9.81147371011157e+001°)
1.02263238566030e+005	(5.54875307998514e+001dB,-9.87290258587626e+001°)
1.02974535640838e+005	(5.54453900157417e+001dB,-9.93458610068886e+001°)
1.03690780178056e+005	(5.54028282099260e+001dB,-9.99652454882918e+001°)
1.04412006590004e+005	(5.53598423816630e+001dB,-1.00587182201892e+002°)
1.05138249528364e+005	(5.53164295194050e+001dB,-1.01211674004311e+002°)
1.05869543885834e+005	(5.52725866004416e+001dB,-1.01838723711439e+002°)
1.06605924797814e+005	(5.52283105905204e+001dB,-1.02468334099959e+002°)
1.07347427644088e+005	(5.51835984434441e+001dB,-1.03100507908855e+002°)
1.08094088050526e+005	(5.51384471006440e+001dB,-1.03735247840867e+002°)
1.08845941890797e+005	(5.50928534907287e+001dB,-1.04372556563911e+002°)
1.09603025288089e+005	(5.50468145290084e+001dB,-1.05012436712437e+002°)
1.10365374616848e+005	(5.50003271169934e+001dB,-1.05654890888739e+002°)
1.11133026504524e+005	(5.49533881418679e+001dB,-1.06299921664191e+002°)
1.11906017833331e+005	(5.49059944759364e+001dB,-1.06947531580413e+002°)
1.12684385742019e+005	(5.48581429760455e+001dB,-1.07597723150359e+002°)
1.13468167627658e+005	(5.48098304829773e+001dB,-1.08250498859311e+002°)
1.14257401147437e+005	(5.47610538208172e+001dB,-1.08905861165782e+002°)
1.15052124220468e+005	(5.47118097962933e+001dB,-1.09563812502312e+002°)
1.15852375029616e+005	(5.46620951980900e+001dB,-1.10224355276146e+002°)
1.16658192023324e+005	(5.46119067961320e+001dB,-1.10887491869799e+002°)
1.17469613917469e+005	(5.45612413408420e+001dB,-1.11553224641478e+002°)
1.18286679697215e+005	(5.45100955623702e+001dB,-1.12221555925374e+002°)
1.19109428618892e+005	(5.44584661697957e+001dB,-1.12892488031790e+002°)
1.19937900211878e+005	(5.44063498502998e+001dB,-1.13566023247120e+002°)
1.20772134280499e+005	(5.43537432683122e+001dB,-1.14242163833649e+002°)
1.21612170905944e+005	(5.43006430646283e+001dB,-1.14920912029169e+002°)
1.22458050448187e+005	(5.42470458555002e+001dB,-1.15602270046412e+002°)
1.23309813547927e+005	(5.41929482316991e+001dB,-1.16286240072261e+002°)
1.24167501128544e+005	(5.41383467575512e+001dB,-1.16972824266767e+002°)
1.25031154398062e+005	(5.40832379699465e+001dB,-1.17662024761915e+002°)
1.25900814851127e+005	(5.40276183773219e+001dB,-1.18353843660171e+002°)
1.26776524271006e+005	(5.39714844586172e+001dB,-1.19048283032760e+002°)
1.27658324731589e+005	(5.39148326622071e+001dB,-1.19745344917695e+002°)
1.28546258599417e+005	(5.38576594048073e+001dB,-1.20445031317512e+002°)
1.29440368535709e+005	(5.37999610703578e+001dB,-1.21147344196733e+002°)
1.30340697498419e+005	(5.37417340088821e+001dB,-1.21852285479010e+002°)
1.31247288744297e+005	(5.36829745353247e+001dB,-1.22559857043965e+002°)
1.32160185830967e+005	(5.36236789283669e+001dB,-1.23270060723692e+002°)
1.33079432619019e+005	(5.35638434292234e+001dB,-1.23982898298917e+002°)
1.34005073274121e+005	(5.35034642404188e+001dB,-1.24698371494808e+002°)
1.34937152269133e+005	(5.34425375245473e+001dB,-1.25416481976404e+002°)
1.35875714386252e+005	(5.33810594030160e+001dB,-1.26137231343666e+002°)
1.36820804719158e+005	(5.33190259547732e+001dB,-1.26860621126128e+002°)
1.37772468675183e+005	(5.32564332150247e+001dB,-1.27586652777135e+002°)
1.38730751977491e+005	(5.31932771739375e+001dB,-1.28315327667651e+002°)
1.39695700667277e+005	(5.31295537753355e+001dB,-1.29046647079635e+002°)
1.40667361105976e+005	(5.30652589153871e+001dB,-1.29780612198953e+002°)
1.41645779977495e+005	(5.30003884412883e+001dB,-1.30517224107828e+002°)
1.42631004290452e+005	(5.29349381499428e+001dB,-1.31256483776808e+002°)
1.43623081380434e+005	(5.28689037866418e+001dB,-1.31998392056234e+002°)
1.44622058912276e+005	(5.28022810437460e+001dB,-1.32742949667203e+002°)
1.45627984882346e+005	(5.27350655593733e+001dB,-1.33490157192013e+002°)
1.46640907620854e+005	(5.26672529160939e+001dB,-1.34240015064062e+002°)
1.47660875794174e+005	(5.25988386396366e+001dB,-1.34992523557218e+002°)
1.48687938407179e+005	(5.25298181976095e+001dB,-1.35747682774612e+002°)
1.49722144805601e+005	(5.24601869982384e+001dB,-1.36505492636877e+002°)
1.50763544678395e+005	(5.23899403891267e+001dB,-1.37265952869796e+002°)
1.51812188060134e+005	(5.23190736560394e+001dB,-1.38029062991363e+002°)
1.52868125333406e+005	(5.22475820217171e+001dB,-1.38794822298246e+002°)
1.53931407231240e+005	(5.21754606447223e+001dB,-1.39563229851636e+002°)
1.55002084839538e+005	(5.21027046183225e+001dB,-1.40334284462481e+002°)
1.56080209599535e+005	(5.20293089694158e+001dB,-1.41107984676097e+002°)
1.57165833310268e+005	(5.19552686575018e+001dB,-1.41884328756145e+002°)
1.58259008131063e+005	(5.18805785737036e+001dB,-1.42663314667977e+002°)
1.59359786584046e+005	(5.18052335398456e+001dB,-1.43444940061338e+002°)
1.60468221556659e+005	(5.17292283075919e+001dB,-1.44229202252426e+002°)
1.61584366304209e+005	(5.16525575576511e+001dB,-1.45016098205311e+002°)
1.62708274452421e+005	(5.15752158990519e+001dB,-1.45805624512708e+002°)
1.63840000000017e+005	(5.14971978684965e+001dB,-1.46597777376107e+002°)
1.64979597321310e+005	(5.14184979297955e+001dB,-1.47392552585262e+002°)
1.66127121168816e+005	(5.13391104733924e+001dB,-1.48189945497049e+002°)
1.67282626675884e+005	(5.12590298159818e+001dB,-1.48989951013694e+002°)
1.68446169359348e+005	(5.11782502002280e+001dB,-1.49792563560375e+002°)
1.69617805122189e+005	(5.10967657945909e+001dB,-1.50597777062225e+002°)
1.70797590256227e+005	(5.10145706932644e+001dB,-1.51405584920724e+002°)
1.71985581444821e+005	(5.09316589162342e+001dB,-1.52215979989524e+002°)
1.73181835765595e+005	(5.08480244094617e+001dB,-1.53028954549688e+002°)
1.74386410693177e+005	(5.07636610451998e+001dB,-1.53844500284403e+002°)
1.75599364101965e+005	(5.06785626224483e+001dB,-1.54662608253150e+002°)
1.76820754268904e+005	(5.05927228675547e+001dB,-1.55483268865380e+002°)
1.78050639876288e+005	(5.05061354349665e+001dB,-1.56306471853720e+002°)
1.79289080014579e+005	(5.04187939081436e+001dB,-1.57132206246726e+002°)
1.80536134185243e+005	(5.03306918006348e+001dB,-1.57960460341226e+002°)
1.81791862303615e+005	(5.02418225573276e+001dB,-1.58791221674289e+002°)
1.83056324701772e+005	(5.01521795558750e+001dB,-1.59624476994853e+002°)
1.84329582131434e+005	(5.00617561083085e+001dB,-1.60460212235053e+002°)
1.85611695766883e+005	(4.99705454628409e+001dB,-1.61298412481299e+002°)
1.86902727207902e+005	(4.98785408058671e+001dB,-1.62139061945150e+002°)
1.88202738482734e+005	(4.97857352641669e+001dB,-1.62982143934025e+002°)
1.89511792051062e+005	(4.96921219073178e+001dB,-1.63827640821823e+002°)
1.90829950807012e+005	(4.95976937503203e+001dB,-1.64675534019490e+002°)
1.92157278082171e+005	(4.95024437564432e+001dB,-1.65525803945608e+002°)
1.93493837648635e+005	(4.94063648402928e+001dB,-1.66378429997061e+002°)
1.94839693722067e+005	(4.93094498711098e+001dB,-1.67233390519847e+002°)
1.96194910964786e+005	(4.92116916762998e+001dB,-1.68090662780107e+002°)
1.97559554488875e+005	(4.91130830451980e+001dB,-1.68950222935439e+002°)
1.98933689859306e+005	(4.90136167330748e+001dB,-1.69812046006585e+002°)
2.00317383097090e+005	(4.89132854653815e+001dB,-1.70676105849548e+002°)
2.01710700682453e+005	(4.88120819422410e+001dB,-1.71542375128246e+002°)
2.03113709558025e+005	(4.87099988431829e+001dB,-1.72410825287765e+002°)
2.04526477132062e+005	(4.86070288321246e+001dB,-1.73281426528313e+002°)
2.05949071281678e+005	(4.85031645625993e+001dB,-1.74154147779951e+002°)
2.07381560356113e+005	(4.83983986832283e+001dB,-1.75028956678203e+002°)
2.08824013180010e+005	(4.82927238434395e+001dB,-1.75905819540632e+002°)
2.10276499056729e+005	(4.81861326994258e+001dB,-1.76784701344474e+002°)
2.11739087771669e+005	(4.80786179203451e+001dB,-1.77665565705431e+002°)
2.13211849595629e+005	(4.79701721947543e+001dB,-1.78548374857716e+002°)
2.14694855288177e+005	(4.78607882372751e+001dB,-1.79433089635446e+002°)
2.16188176101054e+005	(4.77504587954851e+001dB,1.79680330544517e+002°)
2.17691883781596e+005	(4.76391766570276e+001dB,1.78791927698177e+002°)
2.19206050576180e+005	(4.75269346569336e+001dB,1.77901745288376e+002°)
2.20730749233699e+005	(4.74137256851466e+001dB,1.77009828237030e+002°)
2.22266053009051e+005	(4.72995426942418e+001dB,1.76116222935527e+002°)
2.23812035666664e+005	(4.71843787073282e+001dB,1.75220977253201e+002°)
2.25368771484040e+005	(4.70682268261239e+001dB,1.74324140543788e+002°)
2.26936335255318e+005	(4.69510802391906e+001dB,1.73425763649776e+002°)
2.28514802294875e+005	(4.68329322303148e+001dB,1.72525898904560e+002°)
2.30104248440938e+005	(4.67137761870223e+001dB,1.71624600132327e+002°)
2.31704750059233e+005	(4.65936056092086e+001dB,1.70721922645587e+002°)
